applicant_id,employment_type,rent_payment_ratio,utility_payment_ratio,telecom_payment_ratio,telecom_tenure_months,monthly_bank_inflow,monthly_bank_outflow,avg_bank_balance,bounce_count_6m,gig_monthly_earnings,gig_earnings_stability,gig_months_active,gig_rating,income_to_expense_ratio,payment_consistency,data_conflict_count,falsified_record_flag,falsification_type,fraud_risk_score,missing_data_ratio,credit_risk_score,decision
A07912,self_employed,,0.967,0.916,52,43838,31279,17449,0,0,0.654,0,,1.402,0.941,0,0,none,0.077,0.167,0.12,APPROVE
A07913,salaried,0.776,,0.784,24,,16750,15318,1,2574,0.468,28,4.29,,0.78,0,0,none,0.148,0.167,0.197,REFER
A07914,gig,0.919,0.904,0.961,,77721,52654,29234,0,58404,,51,4.61,1.476,0.928,0,0,none,0.045,0.167,0.064,APPROVE
A07915,self_employed,0.897,1.0,1.0,47,23372,10467,8901,0,6350,0.842,42,4.22,2.233,0.966,0,0,none,0.028,0.0,0.023,APPROVE
A07916,self_employed,0.702,0.634,0.82,38,70680,38899,15247,2,16021,0.333,17,4.12,1.817,0.718,0,0,none,0.135,0.0,0.318,DECLINE
A07917,gig,0.865,0.944,0.935,33,33361,,14789,0,26980,,32,4.95,,0.915,0,0,none,0.071,0.167,0.106,APPROVE
A07918,self_employed,0.907,0.873,,39,35534,13136,12673,0,7570,0.642,44,4.6,2.705,0.89,0,0,none,0.103,0.083,0.088,APPROVE
A07919,gig,0.906,0.945,1.0,22,38956,27707,15692,2,30227,0.857,23,4.5,1.406,0.95,0,0,none,0.047,0.0,0.051,APPROVE
A07920,gig,0.822,0.847,0.867,32,21814,16823,6482,,16982,0.876,53,4.32,1.297,0.845,0,0,none,0.105,0.083,0.137,APPROVE
A07921,gig,0.803,0.927,0.885,64,26450,17665,,0,16932,0.936,29,4.54,1.497,0.871,0,0,none,0.114,0.083,0.187,REFER
A07922,salaried,0.847,0.914,,38,85061,32108,13003,1,7924,0.589,33,4.3,2.649,0.88,0,1,inflated_income,0.525,0.083,0.16,APPROVE
A07923,self_employed,0.752,0.768,0.904,37,,16994,6762,3,0,,0,,,0.808,0,0,none,0.09,0.25,0.211,REFER
A07924,gig,,,0.873,44,24556,16969,10684,0,18680,0.773,,4.69,1.447,0.873,0,0,none,0.048,0.25,0.14,APPROVE
A07925,self_employed,0.851,,0.858,61,35297,16071,11357,0,,0.597,28,4.52,2.196,0.854,0,0,none,0.126,0.167,0.182,REFER
A07926,gig,0.858,0.775,0.877,43,,19208,13449,0,,0.724,30,4.51,,0.836,0,0,none,0.06,0.167,0.116,APPROVE
A07927,gig,0.894,0.896,0.922,49,29552,13604,13581,2,21563,0.982,44,4.6,2.172,0.904,0,0,none,0.043,0.0,0.096,APPROVE
A07928,gig,0.76,0.758,0.715,31,21131,12989,5667,2,21392,0.665,39,4.19,1.627,0.744,0,0,none,0.235,0.0,0.217,DECLINE
A07929,gig,0.819,0.831,0.875,27,25313,15142,9054,2,18231,0.634,15,3.99,1.672,0.842,0,0,none,0.119,0.0,0.114,APPROVE
A07930,salaried,0.853,0.867,0.887,51,53072,32881,23007,0,12621,,28,4.7,1.614,0.869,0,0,none,0.128,0.083,0.132,APPROVE
A07931,gig,,0.805,0.834,34,25424,15957,12767,1,,0.847,25,4.3,1.593,0.82,0,0,none,0.044,0.167,0.153,APPROVE
A07932,salaried,0.753,0.797,0.813,69,35229,24133,12692,1,3409,,12,4.52,1.46,0.788,0,0,none,0.065,0.083,0.117,APPROVE
A07933,self_employed,0.896,1.0,1.0,39,24536,17305,12258,0,,0.817,35,4.56,1.418,0.965,0,0,none,0.08,0.083,0.057,APPROVE
A07934,salaried,0.892,0.858,0.919,,67364,,18795,1,9524,0.754,38,4.33,,0.89,0,0,none,0.141,0.167,0.127,APPROVE
A07935,gig,0.822,0.85,0.86,30,29370,19376,9909,0,20289,0.691,37,4.37,1.516,0.844,0,0,none,0.084,0.0,0.151,APPROVE
A07936,gig,0.73,0.807,0.843,43,47942,30667,9695,4,36467,0.646,35,,1.563,0.793,0,0,none,0.163,0.083,0.153,APPROVE
A07937,gig,,0.833,0.872,33,19460,15076,6774,1,15128,0.579,27,4.44,1.291,0.853,0,0,none,0.09,0.083,0.156,APPROVE
A07938,salaried,,0.823,0.772,17,45643,,12785,1,3429,0.568,13,4.15,,0.797,0,0,none,0.008,0.167,0.218,DECLINE
A07939,gig,0.833,0.85,0.865,91,20245,12234,9960,0,14131,0.93,21,,1.655,0.849,0,0,none,0.048,0.083,0.133,APPROVE
A07940,salaried,0.748,0.879,0.827,45,98389,55154,28523,0,24279,0.513,55,4.12,1.784,0.818,0,0,none,0.085,0.0,0.129,APPROVE
A07941,gig,0.867,0.879,0.889,69,30598,16558,11454,0,,0.918,49,4.29,1.848,0.878,0,0,none,0.042,0.083,0.08,APPROVE
A07942,salaried,0.833,0.737,0.9,24,25567,13846,5124,0,4326,0.665,36,4.35,1.847,0.823,0,0,none,0.008,0.0,0.128,APPROVE
A07943,gig,0.811,0.828,0.868,28,18961,11670,3956,1,17091,0.693,38,,1.625,0.835,2,0,none,0.142,0.083,0.194,REFER
A07944,gig,0.745,,0.825,61,38330,26802,10691,1,31003,0.775,26,3.93,1.43,0.785,0,0,none,0.126,0.083,0.149,APPROVE
A07945,gig,0.802,0.805,0.912,18,51952,31154,17155,0,30307,0.592,36,4.52,1.668,0.84,0,0,none,0.09,0.0,0.109,APPROVE
A07946,salaried,0.784,0.761,0.884,24,52327,29377,19576,0,8911,0.711,27,4.71,1.781,0.81,0,0,none,0.105,0.0,0.153,APPROVE
A07947,salaried,0.928,0.892,0.928,54,26908,14677,9417,0,3106,0.852,41,,1.833,0.916,0,0,none,0.008,0.083,0.044,APPROVE
A07948,gig,0.903,0.863,0.868,27,38762,21232,14666,0,27736,0.673,17,4.38,1.826,0.878,0,0,none,0.06,0.0,0.104,APPROVE
A07949,gig,0.741,0.77,0.772,39,21134,,10671,2,15604,0.716,14,4.29,,0.761,2,0,none,0.22,0.083,0.199,REFER
A07950,salaried,0.985,0.908,0.9,28,31461,17992,11391,1,8898,0.678,67,4.39,1.749,0.931,0,0,none,0.066,0.0,0.133,APPROVE
A07951,gig,0.666,0.673,0.858,88,31025,21629,3072,2,30236,0.617,28,3.95,1.434,0.732,0,1,synthetic_telecom_history,0.627,0.0,0.241,DECLINE
A07952,gig,,0.623,0.796,43,19468,7765,7842,0,16793,0.626,36,4.25,2.507,0.71,0,0,none,0.135,0.083,0.188,REFER
A07953,gig,0.851,0.853,0.805,41,41623,22533,11896,1,31216,0.714,,4.52,1.847,0.837,0,0,none,0.107,0.083,0.185,REFER
A07954,salaried,0.845,0.695,0.852,,100486,85391,26339,1,17980,0.632,59,4.23,1.177,0.797,0,0,none,0.064,0.083,0.112,APPROVE
A07955,gig,,0.804,0.774,24,76211,48919,21462,1,60151,0.81,68,4.27,1.558,0.789,0,0,none,0.113,0.083,0.177,REFER
A07956,salaried,0.981,0.955,0.971,39,18787,13763,4317,0,1893,0.703,0,,1.365,0.969,0,0,none,0.043,0.083,0.125,APPROVE
A07957,self_employed,,0.846,0.918,31,32294,20031,12028,0,0,0.681,0,,1.612,0.882,0,0,none,0.089,0.167,0.139,APPROVE
A07958,salaried,0.861,0.855,0.943,62,61079,40841,20264,0,5118,0.856,74,4.62,1.496,0.886,0,0,none,0.052,0.0,0.063,APPROVE
A07959,gig,0.865,0.85,0.915,52,27954,12426,7777,1,26671,0.815,27,4.49,2.25,0.876,0,0,none,0.055,0.0,0.079,APPROVE
A07960,gig,0.785,0.807,0.827,40,26580,19265,,1,21652,0.751,30,3.91,1.38,0.806,0,0,none,0.063,0.083,0.215,DECLINE
A07961,gig,0.912,0.936,0.908,41,18604,8199,7450,1,,0.838,34,4.25,2.269,0.919,0,0,none,0.106,0.083,0.087,APPROVE
A07962,gig,0.758,0.776,0.832,23,43228,31872,10951,1,31158,0.624,23,3.87,1.356,0.789,0,0,none,0.091,0.0,0.238,DECLINE
A07963,self_employed,,0.618,0.684,23,53514,41928,15175,0,12246,0.45,46,3.71,1.276,0.651,0,0,none,0.152,0.083,0.246,DECLINE
A07964,gig,,0.866,0.976,36,45897,32708,14087,0,38777,0.99,15,4.72,1.403,0.921,0,0,none,0.017,0.083,0.064,APPROVE
A07965,gig,0.785,0.822,0.808,59,17594,9398,5130,1,14675,0.71,96,4.44,1.872,0.805,0,0,none,0.133,0.0,0.18,REFER
A07966,gig,0.915,1.0,0.945,48,30130,22222,12386,0,20102,0.99,35,4.71,1.356,0.953,0,0,none,0.015,0.0,0.06,APPROVE
A07967,salaried,0.888,0.914,0.943,27,28522,14318,9586,2,2212,0.646,25,4.33,1.992,0.915,0,0,none,0.054,0.0,0.119,APPROVE
A07968,salaried,0.743,0.848,0.881,,26610,20818,12215,3,1709,0.499,0,,1.278,0.824,4,0,none,0.222,0.167,0.209,REFER
A07969,self_employed,0.8,0.809,0.833,51,52755,50795,16314,1,8888,0.589,27,4.36,1.039,0.814,0,0,none,0.1,0.0,0.154,APPROVE
A07970,self_employed,0.707,0.784,0.827,24,81629,49015,25480,1,6828,0.608,23,4.25,1.665,0.773,0,0,none,0.158,0.0,0.155,APPROVE
A07971,self_employed,0.967,0.895,0.859,45,42313,24280,14584,1,3283,0.666,29,4.22,1.743,0.907,0,0,none,0.062,0.0,0.084,APPROVE
A07972,gig,0.908,0.859,0.995,45,52312,34251,25891,1,39155,0.684,27,4.53,1.527,0.921,0,0,none,0.09,0.0,0.112,APPROVE
A07973,self_employed,0.676,0.743,0.747,11,28124,18082,4371,1,2286,0.416,23,3.68,1.555,0.722,0,0,none,0.189,0.0,0.275,DECLINE
A07974,gig,0.871,0.84,0.892,26,12966,7100,5406,1,13884,0.741,56,4.57,1.826,0.867,0,0,none,0.121,0.0,0.162,REFER
A07975,salaried,0.688,0.828,0.844,36,35738,18059,8436,2,2026,0.747,41,4.38,1.979,0.786,0,0,none,0.113,0.0,0.173,REFER
A07976,gig,0.723,0.789,0.825,23,20172,15480,9397,,16374,0.609,33,3.67,1.303,0.779,0,0,none,0.128,0.083,0.199,REFER
A07977,gig,0.959,0.908,0.893,37,31469,23213,12854,0,17668,0.861,59,4.83,1.356,0.92,0,0,none,0.015,0.0,0.082,APPROVE
A07978,gig,0.748,0.728,0.775,48,15462,8839,2743,,12701,,22,4.17,1.749,0.751,1,0,none,0.118,0.167,0.284,DECLINE
A07979,gig,0.89,0.828,0.898,23,48264,16892,12365,1,43361,0.69,30,4.31,2.857,0.872,0,0,none,0.075,0.0,0.11,APPROVE
A07980,self_employed,1.0,1.0,0.97,42,31220,20654,10429,1,5420,0.902,40,4.74,1.512,0.99,0,0,none,0.006,0.0,0.039,APPROVE
A07981,salaried,0.912,0.776,0.828,49,25340,20128,6336,2,5051,0.58,18,4.48,1.259,0.839,0,0,none,0.076,0.0,0.141,APPROVE
A07982,self_employed,0.837,0.745,0.765,43,52995,34132,15087,4,10707,0.535,38,4.16,1.553,0.782,0,0,none,0.074,0.0,0.213,REFER
A07983,gig,0.779,0.764,0.865,21,20538,14567,10687,3,18388,0.825,34,4.48,1.41,0.803,0,0,none,0.028,0.0,0.139,APPROVE
A07984,gig,0.96,0.868,0.887,66,29591,17279,10746,0,24904,,48,4.76,1.713,0.905,2,0,none,0.195,0.083,0.105,APPROVE
A07985,self_employed,0.886,0.896,0.9,,,28350,12571,0,341,0.77,0,,,0.894,0,0,none,0.112,0.25,0.13,APPROVE
A07986,gig,0.949,0.986,1.0,26,36808,17508,14138,0,35257,0.898,46,4.84,2.102,0.978,0,0,none,0.01,0.0,0.021,APPROVE
A07987,self_employed,0.976,0.893,0.948,72,41156,25148,13268,1,3459,0.778,34,4.61,1.637,0.939,0,0,none,0.038,0.0,0.082,APPROVE
A07988,gig,0.853,0.892,0.891,38,30093,21780,8850,1,25351,0.815,71,4.44,1.382,0.879,0,0,none,0.121,0.0,0.084,APPROVE
A07989,gig,0.78,0.709,0.744,60,28195,12561,6746,2,26086,0.599,21,4.02,2.245,0.744,0,0,none,0.117,0.0,0.171,REFER
A07990,gig,0.81,0.854,0.864,15,25323,15195,5473,1,21377,0.863,26,4.21,1.667,0.843,0,0,none,0.065,0.0,0.138,APPROVE
A07991,self_employed,0.873,0.977,1.0,72,23522,17269,7071,0,1937,0.831,0,,1.362,0.95,0,0,none,0.094,0.083,0.057,APPROVE
A07992,gig,0.871,0.691,0.818,61,19831,,8103,2,13853,0.577,18,4.03,,0.793,0,0,none,0.055,0.083,0.167,REFER
A07993,self_employed,0.779,0.872,0.817,41,43811,23165,11977,3,7912,,26,4.25,1.891,0.823,0,0,none,0.121,0.083,0.183,REFER
A07994,gig,0.878,0.81,0.85,42,136122,90854,47663,1,113569,0.593,29,4.54,1.498,0.846,0,0,none,0.088,0.0,0.09,APPROVE
A07995,gig,0.847,0.835,0.804,54,54144,42120,16421,2,,0.543,,4.79,1.285,0.828,0,0,none,0.09,0.167,0.12,APPROVE
A07996,gig,0.871,0.896,0.851,32,49201,33905,14059,2,47131,0.783,27,4.44,1.451,0.873,0,0,none,0.119,0.0,0.103,APPROVE
A07997,salaried,0.747,0.75,0.824,19,18715,13020,8480,2,2101,0.576,14,3.98,1.437,0.774,0,0,none,0.161,0.0,0.212,REFER
A07998,self_employed,0.881,0.951,0.951,44,92398,49939,31911,1,12838,0.685,,4.94,1.85,0.928,0,0,none,0.136,0.083,0.077,APPROVE
A07999,gig,0.906,0.956,0.908,69,65642,57862,26533,0,45576,0.985,42,4.65,1.134,0.923,0,0,none,0.019,0.0,0.1,APPROVE
A08000,gig,0.597,0.583,0.754,38,18628,13907,3397,3,16305,0.562,,3.74,1.339,0.645,0,0,none,0.155,0.083,0.332,DECLINE
A08001,salaried,0.794,0.801,0.835,37,58158,40852,16193,0,10129,,19,4.37,1.424,0.81,0,0,none,0.14,0.083,0.142,APPROVE
A08002,gig,0.798,0.851,0.876,30,25510,17281,5821,1,20076,0.636,18,4.44,1.476,0.842,0,0,none,0.11,0.0,0.147,APPROVE
A08003,gig,0.953,0.894,0.862,42,36318,21810,11332,1,33032,0.786,59,4.5,1.665,0.903,0,0,none,0.0,0.0,0.052,APPROVE
A08004,self_employed,0.892,0.947,0.915,30,31773,14849,14342,2,7522,0.837,19,4.57,2.14,0.918,0,0,none,0.032,0.0,0.072,APPROVE
A08005,gig,0.953,0.748,0.855,42,23562,12276,6543,0,19576,0.798,41,,1.919,0.852,0,0,none,0.098,0.083,0.094,APPROVE
A08006,gig,0.81,0.896,0.977,49,14933,7829,3006,1,15517,,20,4.26,1.907,0.894,0,0,none,0.096,0.083,0.184,REFER
A08007,gig,0.721,0.826,0.849,44,40848,27857,12763,0,,0.875,31,4.3,1.466,0.799,0,0,none,0.063,0.083,0.108,APPROVE
A08008,gig,0.647,0.676,0.849,36,42610,35871,8777,3,26683,0.579,33,,1.188,0.724,0,0,none,0.133,0.083,0.268,DECLINE
A08009,self_employed,0.623,0.65,0.724,20,35683,21307,4834,4,4400,0.567,34,3.88,1.675,0.666,0,0,none,0.167,0.0,0.386,DECLINE
A08010,gig,0.855,0.937,0.872,55,23443,14968,6271,,15210,,16,4.39,1.566,0.888,0,0,none,0.128,0.167,0.145,APPROVE
A08011,gig,0.812,0.894,0.826,40,34648,,12324,2,28546,0.714,33,,,0.844,0,0,none,0.029,0.167,0.17,REFER
A08012,self_employed,0.79,0.8,0.853,38,58628,44962,23408,1,1578,,0,,1.304,0.814,0,0,none,0.098,0.167,0.149,APPROVE
A08013,self_employed,0.811,0.873,0.84,23,29193,11776,7001,0,3723,0.54,46,3.82,2.479,0.841,0,0,none,0.089,0.0,0.167,REFER
A08014,self_employed,0.855,0.897,0.845,42,31610,14787,7262,4,,0.719,51,4.28,2.138,0.866,0,0,none,0.124,0.083,0.114,APPROVE
A08015,self_employed,,0.642,0.777,57,58573,43283,15551,2,4751,,57,4.04,1.353,0.71,0,0,none,0.175,0.167,0.176,REFER
A08016,gig,0.954,0.903,0.986,34,43272,24557,19052,0,35984,0.929,82,4.32,1.762,0.948,0,0,none,0.101,0.0,0.064,APPROVE
A08017,gig,0.846,0.972,0.802,31,79756,64801,27002,1,,,45,3.99,1.231,0.873,0,0,none,0.105,0.167,0.148,APPROVE
A08018,self_employed,1.0,1.0,0.994,38,25839,9044,7478,0,5340,0.817,27,4.71,2.857,0.998,0,0,none,0.026,0.0,0.0,APPROVE
A08019,self_employed,0.764,0.641,0.73,55,49739,25925,17044,1,6179,,38,4.21,1.919,0.712,1,0,none,0.143,0.083,0.23,DECLINE
A08020,gig,0.753,0.645,0.694,57,17052,11946,1129,0,16687,0.61,33,3.95,1.427,0.697,0,0,none,0.154,0.0,0.255,DECLINE
A08021,salaried,0.676,0.689,0.822,42,56871,39021,11837,3,13310,0.592,49,3.84,1.457,0.729,0,0,none,0.121,0.0,0.234,DECLINE
A08022,gig,0.804,0.94,,54,17781,10859,9279,0,12248,0.695,32,4.5,1.637,0.872,0,0,none,0.052,0.083,0.1,APPROVE
A08023,self_employed,0.665,0.754,0.828,16,45682,40260,12440,2,5869,0.418,13,3.88,1.135,0.749,1,0,none,0.092,0.0,0.231,DECLINE
A08024,salaried,0.751,0.849,,54,30302,20387,11717,1,4388,0.532,19,4.51,1.486,0.8,0,0,none,0.169,0.083,0.153,APPROVE
A08025,self_employed,0.684,0.731,0.796,26,35867,20547,12169,0,7972,0.479,,3.99,1.746,0.737,0,0,none,0.176,0.083,0.185,REFER
A08026,gig,0.881,0.834,0.856,86,53261,33680,18017,0,48005,0.828,71,4.36,1.581,0.857,0,0,none,0.072,0.0,0.066,APPROVE
A08027,self_employed,0.869,0.977,0.912,41,41958,18299,14686,0,8752,0.824,92,4.9,2.293,0.92,0,0,none,0.024,0.0,0.047,APPROVE
A08028,self_employed,0.909,0.945,0.837,25,59313,40428,17839,0,7989,0.919,84,4.5,1.467,0.897,0,0,none,0.107,0.0,0.052,APPROVE
A08029,gig,0.896,0.866,,32,32893,25069,9535,0,24270,0.798,43,4.42,1.312,0.881,0,0,none,0.082,0.083,0.092,APPROVE
A08030,salaried,0.671,0.546,0.692,44,24191,21146,6770,0,6209,0.395,13,3.64,1.144,0.636,0,0,none,0.11,0.0,0.262,DECLINE
A08031,gig,0.567,0.838,0.851,27,23507,18333,,1,21071,0.585,60,3.91,1.282,0.752,0,0,none,0.087,0.083,0.288,DECLINE
A08032,salaried,0.727,0.764,0.779,20,32013,18177,7588,1,9317,0.418,39,4.06,1.761,0.756,0,0,none,0.133,0.0,0.174,REFER
A08033,self_employed,0.796,0.684,0.799,23,25740,14891,7521,1,1103,0.436,0,,1.729,0.76,0,0,none,0.099,0.083,0.229,DECLINE
A08034,gig,0.66,0.78,0.822,28,32288,23820,9558,2,,0.457,,,1.356,0.754,0,0,none,0.134,0.25,0.202,REFER
A08035,salaried,0.926,,0.845,37,31722,19776,9099,3,,0.606,29,4.62,1.604,0.886,4,0,none,0.209,0.167,0.179,REFER
A08036,gig,0.699,0.62,0.763,17,66619,42203,17666,4,47377,0.471,14,4.14,1.579,0.694,0,0,none,0.151,0.0,0.275,DECLINE
A08037,gig,0.796,0.622,0.722,60,18040,14622,8211,0,15692,0.57,26,4.12,1.234,0.713,0,0,none,0.088,0.0,0.213,REFER
A08038,self_employed,0.903,0.914,1.0,48,24658,14555,,0,7489,0.801,43,4.77,1.694,0.939,0,0,none,0.103,0.083,0.091,APPROVE
A08039,gig,0.759,,0.931,57,66840,47573,18503,1,43970,0.696,22,4.69,1.405,0.845,0,0,none,0.102,0.083,0.139,APPROVE
A08040,self_employed,0.926,0.837,0.961,25,15902,7646,6544,1,0,0.756,0,,2.08,0.908,3,0,none,0.176,0.083,0.146,APPROVE
A08041,self_employed,0.824,0.73,0.844,64,81036,51497,,1,16790,0.447,18,4.29,1.574,0.799,0,0,none,0.144,0.083,0.231,DECLINE
A08042,gig,,0.783,0.832,44,37099,24207,13821,1,34911,0.806,76,3.86,1.533,0.808,0,0,none,0.114,0.083,0.173,REFER
A08043,gig,0.734,0.76,0.842,21,28148,20548,9306,1,22099,0.68,33,4.24,1.37,0.778,0,0,none,0.002,0.0,0.147,APPROVE
A08044,salaried,,0.846,0.921,98,26901,14858,6647,0,8520,0.696,42,4.59,1.811,0.884,0,0,none,0.057,0.083,0.151,APPROVE
A08045,gig,0.94,0.912,0.988,25,54240,37873,19621,0,36441,0.749,20,4.58,1.432,0.946,0,0,none,0.007,0.0,0.029,APPROVE
A08046,gig,,0.986,0.889,59,21728,17836,7155,1,,0.983,34,4.49,1.218,0.938,0,0,none,0.059,0.167,0.06,APPROVE
A08047,gig,0.914,0.901,0.947,50,57117,31328,20700,2,,,26,4.57,1.823,0.921,0,0,none,0.031,0.167,0.073,APPROVE
A08048,gig,0.86,0.889,0.92,49,24205,14635,8613,1,23337,0.99,25,4.26,1.654,0.89,0,0,none,0.017,0.0,0.07,APPROVE
A08049,self_employed,0.897,0.965,0.974,105,19672,13955,6873,0,2386,0.772,29,4.51,1.41,0.945,0,0,none,0.069,0.0,0.067,APPROVE
A08050,gig,0.849,0.949,0.839,66,22558,8630,7336,0,16871,0.684,,4.49,2.614,0.879,0,0,none,0.078,0.083,0.077,APPROVE
A08051,gig,0.863,0.759,0.869,46,20964,16211,5082,1,12874,0.558,37,4.2,1.293,0.83,2,0,none,0.168,0.0,0.221,DECLINE
A08052,gig,0.848,0.889,0.879,84,39291,21481,14373,0,25904,,54,4.23,1.829,0.872,0,0,none,0.11,0.083,0.129,APPROVE
A08053,self_employed,0.942,0.845,0.931,28,41751,29345,16241,0,8300,0.684,22,4.67,1.423,0.906,0,0,none,0.035,0.0,0.074,APPROVE
A08054,self_employed,0.71,0.741,0.756,28,35573,26100,10695,1,11819,0.42,27,4.19,1.363,0.735,0,0,none,0.065,0.0,0.24,DECLINE
A08055,gig,0.991,0.904,0.957,62,60091,38090,20529,0,41108,0.977,,4.49,1.578,0.95,0,0,none,0.084,0.083,0.069,APPROVE
A08056,salaried,1.0,0.94,0.87,42,82822,53037,36012,0,18510,0.725,65,4.68,1.562,0.937,0,0,none,0.0,0.0,0.063,APPROVE
A08057,gig,0.719,0.758,0.889,34,22519,14671,8266,0,23194,0.809,46,4.47,1.535,0.789,0,0,none,0.087,0.0,0.132,APPROVE
A08058,salaried,0.941,0.825,0.952,48,36631,32528,14093,0,544,0.847,0,,1.126,0.906,0,0,none,0.112,0.083,0.05,APPROVE
A08059,gig,0.973,1.0,1.0,48,26023,17053,9892,0,23457,0.879,22,4.69,1.526,0.991,2,0,none,0.142,0.0,0.051,APPROVE
A08060,self_employed,0.924,0.967,0.902,71,33528,18830,12837,1,1824,0.865,0,,1.781,0.931,0,0,none,0.062,0.083,0.104,APPROVE
A08061,self_employed,0.792,0.879,0.843,75,34120,19407,12364,4,2510,0.738,32,4.28,1.758,0.838,0,0,none,0.091,0.0,0.155,APPROVE
A08062,self_employed,0.756,0.708,0.828,51,63206,35912,18002,2,13212,0.623,46,4.24,1.76,0.764,1,0,none,0.16,0.0,0.185,REFER
A08063,self_employed,0.93,0.845,0.88,63,41553,16719,18928,0,8580,0.681,37,4.58,2.485,0.885,0,0,none,0.12,0.0,0.098,APPROVE
A08064,self_employed,0.939,0.927,0.864,30,26307,13501,11525,1,1509,0.749,0,,1.949,0.91,0,0,none,0.051,0.083,0.068,APPROVE
A08065,gig,0.649,0.739,0.801,89,16726,13366,6810,7,11325,0.53,29,3.86,1.251,0.73,0,0,none,0.125,0.0,0.277,DECLINE
A08066,gig,0.677,0.755,0.781,23,36540,21386,9728,2,25671,0.515,23,3.74,1.709,0.738,0,0,none,0.109,0.0,0.23,DECLINE
A08067,self_employed,,1.0,0.958,113,94283,25138,17820,1,9621,0.99,,4.65,3.751,0.979,1,1,inflated_income,0.596,0.167,0.13,APPROVE
A08068,gig,0.777,0.821,0.735,36,16253,9371,4295,1,14851,0.581,30,4.34,1.734,0.778,0,0,none,0.1,0.0,0.243,DECLINE
A08069,self_employed,0.669,0.673,0.801,28,19450,10253,4734,1,2204,0.43,26,3.79,1.897,0.714,0,0,none,0.15,0.0,0.264,DECLINE
A08070,salaried,1.0,1.0,0.954,45,42037,27413,20419,1,6914,0.81,53,4.86,1.534,0.985,0,0,none,0.016,0.0,0.004,APPROVE
A08071,gig,0.766,0.812,0.896,60,60557,31358,23458,0,42078,0.741,21,4.53,1.931,0.825,0,0,none,0.156,0.0,0.141,APPROVE
A08072,self_employed,0.68,0.793,0.833,18,42343,25813,,2,4340,0.625,33,3.95,1.64,0.769,0,0,none,0.106,0.083,0.313,DECLINE
A08073,gig,0.85,0.898,0.988,58,25971,15995,5776,0,15726,0.976,54,4.65,1.624,0.912,0,0,none,0.104,0.0,0.111,APPROVE
A08074,self_employed,0.719,0.793,0.803,44,38099,17343,11657,0,,0.767,14,4.15,2.197,0.772,1,0,none,0.079,0.083,0.197,REFER
A08075,self_employed,0.717,0.799,0.865,16,33052,22976,11800,0,3971,0.582,28,4.49,1.439,0.794,0,0,none,0.118,0.0,0.135,APPROVE
A08076,gig,0.736,0.787,0.797,29,24563,16081,3352,3,17013,0.666,20,4.48,1.527,0.773,0,0,none,0.125,0.0,0.215,DECLINE
A08077,salaried,0.843,0.884,0.926,58,31079,17104,13765,0,0,0.858,0,,1.817,0.884,0,0,none,0.091,0.083,0.11,APPROVE
A08078,self_employed,0.917,0.95,0.983,64,35759,16153,13751,0,0,0.816,0,,2.214,0.95,0,0,none,0.06,0.083,0.035,APPROVE
A08079,self_employed,0.782,0.789,0.883,58,18972,12066,3778,2,5841,0.676,41,4.16,1.572,0.818,0,0,none,0.144,0.0,0.239,DECLINE
A08080,self_employed,0.724,0.794,0.765,50,30554,19186,7808,2,2285,0.572,71,4.26,1.593,0.761,0,0,none,0.176,0.0,0.157,APPROVE
A08081,gig,0.648,0.765,0.791,32,28260,7295,5502,3,12906,,33,4.03,3.874,0.735,0,1,inflated_income,0.56,0.083,0.287,DECLINE
A08082,gig,0.832,0.807,0.759,77,17350,7707,265,3,17093,,32,4.67,2.251,0.799,0,0,none,0.104,0.083,0.237,DECLINE
A08083,gig,0.798,0.838,0.858,19,37390,,3503,2,34757,0.682,19,4.45,,0.832,0,0,none,0.116,0.083,0.249,DECLINE
A08084,salaried,1.0,1.0,1.0,40,40949,31162,17387,0,1973,0.866,0,,1.314,1.0,0,1,manipulated_gig_earnings,0.514,0.083,0.05,APPROVE
A08085,gig,0.817,0.7,0.868,46,57815,43823,19213,1,36585,0.669,71,4.05,1.319,0.795,0,0,none,0.133,0.0,0.153,APPROVE
A08086,self_employed,0.872,0.892,,24,44782,17352,14494,2,10703,0.522,18,4.52,2.581,0.882,0,0,none,0.074,0.083,0.112,APPROVE
A08087,gig,0.87,0.957,0.971,34,22130,8496,13033,0,19255,0.907,56,4.82,2.605,0.933,0,0,none,0.054,0.0,0.07,APPROVE
A08088,gig,0.856,0.907,0.948,71,18426,13964,7432,4,13849,0.916,29,4.7,1.32,0.904,0,0,none,0.028,0.0,0.121,APPROVE
A08089,self_employed,0.73,0.807,0.73,36,26792,20284,7414,3,7922,0.567,,4.48,1.321,0.755,3,0,none,0.351,0.083,0.268,DECLINE
A08090,salaried,0.998,0.841,0.921,36,50018,28352,11279,1,1574,0.55,0,,1.764,0.92,0,0,none,0.067,0.083,0.035,APPROVE
A08091,gig,0.876,0.851,0.871,47,16970,13693,6307,0,10269,0.695,22,4.38,1.239,0.866,0,0,none,0.071,0.0,0.137,APPROVE
A08092,gig,0.9,1.0,1.0,34,40174,33329,15714,0,25159,0.798,26,4.78,1.205,0.967,0,0,none,0.017,0.0,0.043,APPROVE
A08093,gig,0.863,0.884,0.924,45,25151,17763,13144,1,19080,0.827,25,4.46,1.416,0.89,0,0,none,0.001,0.0,0.058,APPROVE
